sequence,Task1,Task2,Task3,Task4,Task5,Mean,Time_s
"(1, 0, 2, 3, 4)",97.66666666666667,93.33333333333333,93.66666666666667,95.16666666666667,92.83333333333333,94.53333333333333,172.57203912734985
"(1, 0, 3, 2, 4)",97.66666666666667,93.33333333333333,93.66666666666667,95.16666666666667,92.83333333333333,94.53333333333333,172.57203912734985
"(2, 1, 0, 3, 4)",94.33333333333333,94.66666666666667,98.83333333333333,97.83333333333333,89.0,94.93333333333332,166.54062914848328
"(2, 1, 3, 0, 4)",94.33333333333333,94.66666666666667,98.83333333333333,97.83333333333333,89.0,94.93333333333332,166.54062914848328
"(1, 2, 0, 3, 4)",94.33333333333333,94.66666666666667,98.83333333333333,97.83333333333333,89.0,94.93333333333332,166.54062914848328
"(1, 2, 3, 0, 4)",94.33333333333333,94.66666666666667,98.83333333333333,97.83333333333333,89.0,94.93333333333332,166.54062914848328
"(0, 3, 4, 1, 2)",98.66666666666667,97.66666666666667,88.83333333333333,94.33333333333333,93.66666666666667,94.63333333333334,177.34508156776428
"(0, 3, 1, 4, 2)",98.66666666666667,97.66666666666667,88.83333333333333,94.33333333333333,93.66666666666667,94.63333333333334,177.34508156776428
"(3, 0, 4, 1, 2)",98.66666666666667,97.66666666666667,88.83333333333333,94.33333333333333,93.66666666666667,94.63333333333334,177.34508156776428
"(3, 0, 1, 4, 2)",98.66666666666667,97.66666666666667,88.83333333333333,94.33333333333333,93.66666666666667,94.63333333333334,177.34508156776428
"(4, 2, 0, 1, 3)",94.83333333333333,92.16666666666667,93.83333333333333,92.33333333333333,76.16666666666667,89.86666666666666,174.0029172897339
"(4, 2, 1, 0, 3)",94.83333333333333,92.16666666666667,93.83333333333333,92.33333333333333,76.16666666666667,89.86666666666666,174.0029172897339
"(2, 4, 0, 1, 3)",94.83333333333333,92.16666666666667,93.83333333333333,92.33333333333333,76.16666666666667,89.86666666666666,174.0029172897339
"(2, 4, 1, 0, 3)",94.83333333333333,92.16666666666667,93.83333333333333,92.33333333333333,76.16666666666667,89.86666666666666,174.0029172897339
"(3, 0, 2, 1, 4)",95.33333333333333,98.0,97.5,93.66666666666667,92.66666666666667,95.43333333333334,176.3897042274475
"(3, 0, 1, 2, 4)",95.33333333333333,98.0,97.5,93.66666666666667,92.66666666666667,95.43333333333334,176.3897042274475
"(0, 3, 2, 1, 4)",95.33333333333333,98.0,97.5,93.66666666666667,92.66666666666667,95.43333333333334,176.3897042274475
"(0, 3, 1, 2, 4)",95.33333333333333,98.0,97.5,93.66666666666667,92.66666666666667,95.43333333333334,176.3897042274475
"(3, 2, 1, 4, 0)",95.66666666666667,92.0,95.33333333333333,74.33333333333333,98.16666666666667,91.1,171.19553208351135
"(3, 2, 4, 1, 0)",95.66666666666667,92.0,95.33333333333333,74.33333333333333,98.16666666666667,91.1,171.19553208351135
"(2, 3, 1, 4, 0)",95.66666666666667,92.0,95.33333333333333,74.33333333333333,98.16666666666667,91.1,171.19553208351135
"(2, 3, 4, 1, 0)",95.66666666666667,92.0,95.33333333333333,74.33333333333333,98.16666666666667,91.1,171.19553208351135
